 .eslintrc.js                                                                                                                |    87 +++++++++++++++++++++++++++++++++++++++----------------------------------------
 testing/modules/TestUtils.jsm                                                                                               |    30 +++++++++++++---------------
 testing/modules/tests/browser/.eslintrc.js                                                                                  |     4 +---
 testing/modules/tests/xpcshell/.eslintrc.js                                                                                 |     4 +---
 testing/modules/tests/xpcshell/test_assert.js                                                                               |    94 +++++++++++++++++++++++++++++++++++++-------------------------------------------------
 testing/modules/tests/xpcshell/test_mockRegistrar.js                                                                        |     6 +++---
 testing/modules/tests/xpcshell/test_structuredlog.js                                                                        |    34 +++++++++++++++----------------
 testing/mozbase/mozlog/mozlog/formatters/html/main.js                                                                       |   243 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------
 testing/mozbase/mozprofile/tests/files/dummy-profile/.eslintrc.js                                                           |     2 +-
 testing/raptor/.eslintrc.js                                                                                                 |    19 ++++++++----------
 testing/raptor/webext/raptor/benchmark-relay.js                                                                             |     2 +-
 testing/raptor/webext/raptor/measure.js                                                                                     |    33 ++++++++++++++----------------
 testing/raptor/webext/raptor/runner.js                                                                                      |    96 +++++++++++++++++++++++++++++++++++-----------------------------------------------------
 testing/specialpowers/api.js                                                                                                |    13 +++++-------
 testing/specialpowers/content/MockColorPicker.jsm                                                                           |    15 ++++++--------
 testing/specialpowers/content/MockFilePicker.jsm                                                                            |   138 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------
 testing/specialpowers/content/MockPermissionPrompt.jsm                                                                      |    22 +++++++++-----------
 testing/specialpowers/content/MozillaLogger.js                                                                              |    29 ++++++++++-----------------
 testing/specialpowers/content/SpecialPowersObserver.jsm                                                                     |    70 ++++++++++++++++++++++++++++++----------------------------------
 testing/specialpowers/content/SpecialPowersObserverAPI.js                                                                   |   199 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------
 testing/specialpowers/content/specialpowers.js                                                                              |    84 ++++++++++++++++++++++++++++++++++++++++++-----------------------------------
 testing/specialpowers/content/specialpowersAPI.js                                                                           |   734 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 testing/specialpowers/content/specialpowersFrameScript.js                                                                   |     2 +-
 testing/talos/.eslintrc.js                                                                                                  |    47 ++++++++++++++++++++-----------------------
 testing/talos/talos/bootstrap.js                                                                                            |    17 ++++++++--------
 testing/talos/talos/pageloader/api.js                                                                                       |    25 +++++++++--------------
 testing/talos/talos/pageloader/chrome/MozillaFileLogger.js                                                                  |    31 ++++++++++++-----------------
 testing/talos/talos/pageloader/chrome/Profiler.js                                                                           |    94 +++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------
 testing/talos/talos/pageloader/chrome/lh_fnbpaint.js                                                                        |     7 +++----
 testing/talos/talos/pageloader/chrome/lh_hero.js                                                                            |    18 +++++++++--------
 testing/talos/talos/pageloader/chrome/lh_moz.js                                                                             |    13 +++++++-----
 testing/talos/talos/pageloader/chrome/pageloader.js                                                                         |   134 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------
 testing/talos/talos/pageloader/chrome/quit.js                                                                               |     8 +++-----
 testing/talos/talos/pageloader/chrome/report.js                                                                             |    72 ++++++++++++++++++++++++++++++++++++------------------------------
 testing/talos/talos/pageloader/chrome/talos-content.js                                                                      |     2 +-
 testing/talos/talos/pageloader/chrome/tscroll.js                                                                            |   128 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------
 testing/talos/talos/pageloader/chrome/utils.js                                                                              |     3 +--
 testing/talos/talos/scripts/MozillaFileLogger.js                                                                            |    34 +++++++++++++------------------
 testing/talos/talos/scripts/Profiler.js                                                                                     |    33 ++++++++++++++++++++----------
 testing/talos/talos/scripts/talos-debug.js                                                                                  |    80 ++++++++++++++++++++++++++++++++++++++++++++-----------------------------
 testing/talos/talos/scripts/xpigen.js                                                                                       |    51 ++++++++++++++++++++++++++++++++---------------
 testing/talos/talos/startup_test/sessionrestore/addon/api.js                                                                |    19 +++++++-----------
 testing/talos/talos/startup_test/startup_about_home_paint/addon/api.js                                                      |    12 ++++-------
 testing/talos/talos/talos-powers/api.js                                                                                     |    79 ++++++++++++++++++++++++++++++++++++------------------------------------
 testing/talos/talos/talos-powers/chrome/talos-powers-content.js                                                             |   140 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------
 testing/talos/talos/talos-powers/content/TalosContentProfiler.js                                                            |    28 ++++++++++++++++----------
 testing/talos/talos/talos-powers/content/TalosParentProfiler.jsm                                                            |    34 ++++++++++++++++---------------
 testing/talos/talos/talos-powers/content/TalosPowersContent.js                                                              |    49 +++++++++++++++++++++++++--------------------
 testing/talos/talos/tests/a11y/a11y.js                                                                                      |    10 ++++------
 testing/talos/talos/tests/cpstartup/extension/api.js                                                                        |    40 ++++++++++++++++++-------------------
 testing/talos/talos/tests/cpstartup/extension/framescript.js                                                                |    35 ++++++++++++++++++++++----------
 testing/talos/talos/tests/devtools/addon/api.js                                                                             |     9 ++++-----
 testing/talos/talos/tests/devtools/addon/content/damp-tests.js                                                              |   107 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------
 testing/talos/talos/tests/devtools/addon/content/damp.js                                                                    |    98 ++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------
 testing/talos/talos/tests/devtools/addon/content/tests/.eslintrc.js                                                         |    24 ++++++++++------------
 testing/talos/talos/tests/devtools/addon/content/tests/debugger/complicated.js                                              |     2 +-
 testing/talos/talos/tests/devtools/addon/content/tests/debugger/custom.js                                                   |    24 +++++++++++++---------
 testing/talos/talos/tests/devtools/addon/content/tests/debugger/debugger-helpers.js                                         |    67 +++++++++++++++++++++++++++----------------------------------
 testing/talos/talos/tests/devtools/addon/content/tests/debugger/simple.js                                                   |     2 +-
 testing/talos/talos/tests/devtools/addon/content/tests/head.js                                                              |     4 ++--
 testing/talos/talos/tests/devtools/addon/content/tests/inspector/cold-open.js                                               |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/inspector/complicated.js                                             |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/inspector/custom.js                                                  |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/inspector/layout.js                                                  |    14 ++++++++-----
 testing/talos/talos/tests/devtools/addon/content/tests/inspector/mutations.js                                               |    14 ++++++++-----
 testing/talos/talos/tests/devtools/addon/content/tests/inspector/simple.js                                                  |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/netmonitor/complicated.js                                            |     6 ++----
 testing/talos/talos/tests/devtools/addon/content/tests/netmonitor/simple.js                                                 |     6 ++----
 testing/talos/talos/tests/devtools/addon/content/tests/server/actor.js                                                      |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/server/protocol.js                                                   |    16 +++++++++------
 testing/talos/talos/tests/devtools/addon/content/tests/server/spec.js                                                       |    14 ++++++-------
 testing/talos/talos/tests/devtools/addon/content/tests/styleeditor/complicated.js                                           |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/styleeditor/simple.js                                                |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/toolbox/panels-in-background.js                                      |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/webconsole/autocomplete.js                                           |     9 +--------
 testing/talos/talos/tests/devtools/addon/content/tests/webconsole/bulklog.js                                                |    14 ++++++++-----
 testing/talos/talos/tests/devtools/addon/content/tests/webconsole/complicated.js                                            |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/webconsole/custom.js                                                 |     7 ++++---
 testing/talos/talos/tests/devtools/addon/content/tests/webconsole/objectexpand.js                                           |    20 ++++++++++---------
 testing/talos/talos/tests/devtools/addon/content/tests/webconsole/openwithcache.js                                          |    15 +++++++-------
 testing/talos/talos/tests/devtools/addon/content/tests/webconsole/simple.js                                                 |     3 +--
 testing/talos/talos/tests/devtools/addon/content/tests/webconsole/streamlog.js                                              |    16 +++++++++------
 testing/talos/talos/tests/devtools/addon/content/tests/webconsole/typing.js                                                 |    14 +++----------
 testing/talos/talos/tests/perf-reftest-singletons/util.js                                                                   |    22 +++++++++++++-------
 testing/talos/talos/tests/perf-reftest/util.js                                                                              |    22 +++++++++++++-------
 testing/talos/talos/tests/tabpaint/api.js                                                                                   |    44 ++++++++++++++++++++--------------------
 testing/talos/talos/tests/tabpaint/framescript.js                                                                           |   140 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------
 testing/talos/talos/tests/tabswitch/api.js                                                                                  |   101 +++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------
 testing/talos/talos/tests/tabswitch/content/tabswitch-content-process.js                                                    |    16 ++++++---------
 testing/talos/talos/tests/tart/addon/api.js                                                                                 |    27 ++++++++++---------------
 testing/talos/talos/tests/tart/addon/content/Profiler.js                                                                    |    33 ++++++++++++++++++++----------
 testing/talos/talos/tests/tart/addon/content/framescript.js                                                                 |    66 +++++++++++++++++++++++++++++++++---------------------------
 testing/talos/talos/tests/tart/addon/content/tart.js                                                                        |   373 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------
 testing/talos/talos/tests/tresize/addon/api.js                                                                              |    18 +++++++----------
 testing/talos/talos/tests/tresize/addon/content/Profiler.js                                                                 |    33 ++++++++++++++++++++----------
 testing/talos/talos/tests/tresize/addon/content/framescript.js                                                              |    32 +++++++++++++++++-------------
 testing/talos/talos/tests/tresize/addon/content/tresize.js                                                                  |     2 +-
 testing/talos/talos/tests/twinopen/api.js                                                                                   |    29 ++++++++++++++-------------
 testing/talos/talos/webextensions/dummy/background.js                                                                       |    52 ++++++++++++++++++++++--------------------------
 testing/talos/talos/webextensions/dummy/content.js                                                                          |     4 ++--
 testing/xpcshell/dbg-actors.js                                                                                              |     2 +-
 testing/xpcshell/example/unit/.eslintrc.js                                                                                  |     4 +---
 testing/xpcshell/example/unit/check_profile.js                                                                              |     9 +++------
 testing/xpcshell/example/unit/import_module.jsm                                                                             |     2 +-
 testing/xpcshell/example/unit/test_check_nsIException.js                                                                    |     4 +---
 testing/xpcshell/example/unit/test_check_nsIException_failing.js                                                            |     1 -
 testing/xpcshell/example/unit/test_do_check_matches.js                                                                      |     6 +++---
 testing/xpcshell/example/unit/test_do_check_matches_failing.js                                                              |     8 ++++----
 testing/xpcshell/example/unit/test_get_idle.js                                                                              |     3 +--
 testing/xpcshell/example/unit/test_import_module.js                                                                         |     4 ++--
 testing/xpcshell/example/unit/test_load_httpd_js.js                                                                         |     2 +-
 testing/xpcshell/head.js                                                                                                    |   454 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/.eslintrc.js                                                                                                        |     4 ++--
 toolkit/actors/AudioPlaybackChild.jsm                                                                                       |     6 +++---
 toolkit/actors/AutoplayChild.jsm                                                                                            |     2 +-
 toolkit/actors/BrowserChild.jsm                                                                                             |    53 ++++++++++++++++++++++++-------------------------
 toolkit/actors/ControllersChild.jsm                                                                                         |     5 ++---
 toolkit/actors/DateTimePickerChild.jsm                                                                                      |    36 ++++++++++++++-------------------
 toolkit/actors/ExtFindChild.jsm                                                                                             |     5 ++---
 toolkit/actors/FindBarChild.jsm                                                                                             |    47 +++++++++++++++++++++++--------------------
 toolkit/actors/FinderChild.jsm                                                                                              |    15 +++++---------
 toolkit/actors/KeyPressEventModelCheckerChild.jsm                                                                           |    12 +++++------
 toolkit/actors/PictureInPictureChild.jsm                                                                                    |    42 ++++++++++++++++++++++-----------------
 toolkit/actors/PopupBlockingChild.jsm                                                                                       |    29 ++++++++++++---------------
 toolkit/actors/PrintingChild.jsm                                                                                            |    94 +++++++++++++++++++++++++++++++++++++-------------------------------------------------
 toolkit/actors/PurgeSessionHistoryChild.jsm                                                                                 |     2 +-
 toolkit/actors/SelectChild.jsm                                                                                              |   125 ++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------
 toolkit/actors/SelectionSourceChild.jsm                                                                                     |    70 ++++++++++++++++++++++++++++++----------------------------------
 toolkit/actors/TestChild.jsm                                                                                                |     4 ++--
 toolkit/actors/TestParent.jsm                                                                                               |     7 +++----
 toolkit/actors/ThumbnailsChild.jsm                                                                                          |    18 ++++++++---------
 toolkit/actors/UAWidgetsChild.jsm                                                                                           |     7 +++----
 toolkit/actors/UnselectedTabHoverChild.jsm                                                                                  |    10 ++++------
 toolkit/actors/WebChannelChild.jsm                                                                                          |    27 ++++++++++++++-----------
 toolkit/actors/WebNavigationChild.jsm                                                                                       |    54 +++++++++++++++++++-------------------------------
 toolkit/actors/ZoomChild.jsm                                                                                                |     4 ++--
 toolkit/components/DefaultCLH.jsm                                                                                           |    50 ++++++++++++++++++++--------------------------
 toolkit/components/aboutcache/content/aboutCache.js                                                                         |    39 ++++++++++++++++++------------------
 toolkit/components/aboutcheckerboard/content/aboutCheckerboard.js                                                           |   314 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/aboutmemory/content/aboutMemory.js                                                                       |   599 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/aboutmemory/tests/.eslintrc.js                                                                           |     4 +---
 toolkit/components/aboutmemory/tests/xpcshell/.eslintrc.js                                                                  |     4 +---
 toolkit/components/aboutmemory/tests/xpcshell/test_gpuprocess.js                                                            |    13 +++---------
 toolkit/components/aboutperformance/content/aboutPerformance.js                                                             |   269 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/aboutperformance/tests/browser/.eslintrc.js                                                              |     4 +---
 toolkit/components/aboutperformance/tests/browser/browser_aboutperformance.js                                               |    12 +++++------
 toolkit/components/aboutperformance/tests/browser/browser_compartments_script.js                                            |     1 -
 toolkit/components/alerts/resources/content/alert.js                                                                        |    79 +++++++++++++++++++++++++++++-------------------------------------------
 toolkit/components/alerts/test/.eslintrc.js                                                                                 |     4 +---
 toolkit/components/antitracking/test/browser/.eslintrc.js                                                                   |    10 ++++------
 toolkit/components/antitracking/test/browser/browser_addonHostPermissionIgnoredInTP.js                                      |    23 +++++++++++----------
 toolkit/components/antitracking/test/browser/browser_allowListNotifications.js                                              |    99 ++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------
 toolkit/components/antitracking/test/browser/browser_allowListSeparationInPrivateAndNormalWindows.js                        |    10 +++++-----
 toolkit/components/antitracking/test/browser/browser_allowPermissionForTracker.js                                           |     8 +++-----
 toolkit/components/antitracking/test/browser/browser_backgroundImageAssertion.js                                            |    26 +++++++++++-------------
 toolkit/components/antitracking/test/browser/browser_blockingCookies.js                                                     |    78 +++++++++++++++++++++++++++++++++++++++++++++--------------------------
 toolkit/components/antitracking/test/browser/browser_blockingDOMCache.js                                                    |    71 +++++++++++++++++++++++++++++++++++++++++++++++++----------------
 toolkit/components/antitracking/test/browser/browser_blockingIndexedDb.js                                                   |    17 +++++++++++-----
 toolkit/components/antitracking/test/browser/browser_blockingIndexedDbInWorkers.js                                          |    14 +++++++++----
 toolkit/components/antitracking/test/browser/browser_blockingLocalStorage.js                                                |    14 +++++++++----
 toolkit/components/antitracking/test/browser/browser_blockingMessaging.js                                                   |    28 ++++++++++++++++++--------
 toolkit/components/antitracking/test/browser/browser_blockingNoOpener.js                                                    |     8 ++++++--
 toolkit/components/antitracking/test/browser/browser_blockingServiceWorkers.js                                              |   176 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------
 toolkit/components/antitracking/test/browser/browser_blockingSessionStorage.js                                              |    20 +++++++++++++------
 toolkit/components/antitracking/test/browser/browser_blockingSharedWorkers.js                                               |    14 +++++++++----
 toolkit/components/antitracking/test/browser/browser_denyPermissionForTracker.js                                            |     8 +++-----
 toolkit/components/antitracking/test/browser/browser_doublyNestedTracker.js                                                 |    27 +++++++++++--------------
 toolkit/components/antitracking/test/browser/browser_existingCookiesForSubresources.js                                      |    67 +++++++++++++++++++++++++++++++++++++------------------------
 toolkit/components/antitracking/test/browser/browser_firstPartyCookieRejectionHonoursAllowList.js                           |    40 +++++++++++++++++++++----------------
 toolkit/components/antitracking/test/browser/browser_imageCache4-1.js                                                       |     1 -
 toolkit/components/antitracking/test/browser/browser_imageCache4-2.js                                                       |     1 -
 toolkit/components/antitracking/test/browser/browser_imageCache4.js                                                         |     1 -
 toolkit/components/antitracking/test/browser/browser_imageCache8.js                                                         |     1 -
 toolkit/components/antitracking/test/browser/browser_localStorageEvents.js                                                  |   214 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------
 toolkit/components/antitracking/test/browser/browser_onBeforeRequestNotificationForTrackingResources.js                     |    41 ++++++++++++++++++--------------------
 toolkit/components/antitracking/test/browser/browser_onModifyRequestNotificationForTrackingResources.js                     |    31 ++++++++++++++---------------
 toolkit/components/antitracking/test/browser/browser_partitionedLocalStorage.js                                             |    14 +++++++------
 toolkit/components/antitracking/test/browser/browser_partitionedLocalStorage_events.js                                      |   391 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/antitracking/test/browser/browser_permissionInNormalWindows.js                                           |    35 ++++++++++++++++----------------
 toolkit/components/antitracking/test/browser/browser_permissionInPrivateWindows.js                                          |    35 ++++++++++++++++----------------
 toolkit/components/antitracking/test/browser/browser_referrerDefaultPolicy.js                                               |    64 +++++++++++++++++++++++++++++------------------------------
 toolkit/components/antitracking/test/browser/browser_script.js                                                              |    88 ++++++++++++++++++++++++++++++++++++++++----------------------------------------
 toolkit/components/antitracking/test/browser/browser_siteSpecificWorkArounds.js                                             |    25 ++++++++++++++---------
 toolkit/components/antitracking/test/browser/browser_storageAccessDoorHanger.js                                             |   216 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------
 toolkit/components/antitracking/test/browser/browser_storageAccessPrivateWindow.js                                          |     3 ++-
 toolkit/components/antitracking/test/browser/browser_storageAccessPromiseRejectHandlerUserInteraction.js                    |     6 +++---
 toolkit/components/antitracking/test/browser/browser_storageAccessPromiseResolveHandlerUserInteraction.js                   |     9 ++++-----
 toolkit/components/antitracking/test/browser/browser_storageAccessRemovalNavigateSubframe.js                                |     3 ++-
 toolkit/components/antitracking/test/browser/browser_storageAccessSandboxed.js                                              |    32 +++++++++++++++++-------------
 toolkit/components/antitracking/test/browser/browser_storageAccessWithHeuristics.js                                         |   449 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/antitracking/test/browser/browser_subResources.js                                                        |   151 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------
 toolkit/components/antitracking/test/browser/browser_userInteraction.js                                                     |    33 +++++++++++++++---------------
 toolkit/components/antitracking/test/browser/head.js                                                                        |   628 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/antitracking/test/browser/imageCacheWorker.js                                                            |    21 ++++++++++++++------
 toolkit/components/antitracking/test/browser/storageAccessAPIHelpers.js                                                     |    47 +++++++++++++++++++++----------------------
 toolkit/components/apppicker/content/appPicker.js                                                                           |   374 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/asyncshutdown/AsyncShutdown.jsm                                                                          |   179 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------
 toolkit/components/asyncshutdown/nsAsyncShutdown.jsm                                                                        |    78 ++++++++++++++++++++++++++++++++---------------------------------------
 toolkit/components/asyncshutdown/tests/xpcshell/.eslintrc.js                                                                |     4 +---
 toolkit/components/asyncshutdown/tests/xpcshell/head.js                                                                     |    20 +++++++++----------
 toolkit/components/asyncshutdown/tests/xpcshell/test_AsyncShutdown.js                                                       |    13 +++++-------
 toolkit/components/asyncshutdown/tests/xpcshell/test_AsyncShutdown_leave_uncaught.js                                        |    66 +++++++++++++++++++++++++++++-------------------------------
 toolkit/components/asyncshutdown/tests/xpcshell/test_converters.js                                                          |    33 ++++++++++++++++--------------
 toolkit/components/autocomplete/tests/unit/.eslintrc.js                                                                     |     4 +---
 toolkit/components/autocomplete/tests/unit/head_autocomplete.js                                                             |    32 ++++++++++--------------------
 toolkit/components/autocomplete/tests/unit/test_330578.js                                                                   |     6 ++----
 toolkit/components/autocomplete/tests/unit/test_378079.js                                                                   |    47 +++++++++++--------------------------------
 toolkit/components/autocomplete/tests/unit/test_393191.js                                                                   |    44 ++++++++++------------------------------
 toolkit/components/autocomplete/tests/unit/test_440866.js                                                                   |    47 +++++++++++--------------------------------
 toolkit/components/autocomplete/tests/unit/test_463023.js                                                                   |     3 +--
 toolkit/components/autocomplete/tests/unit/test_660156.js                                                                   |    20 +++++--------------
 toolkit/components/autocomplete/tests/unit/test_autocomplete_multiple.js                                                    |    45 +++++++++++------------------------------
 toolkit/components/autocomplete/tests/unit/test_autocomplete_userContextId.js                                               |    14 ++++---------
 toolkit/components/autocomplete/tests/unit/test_autofillSelectedPopupIndex.js                                               |    41 ++++++++++++--------------------------
 toolkit/components/autocomplete/tests/unit/test_badDefaultIndex.js                                                          |    14 ++++---------
 toolkit/components/autocomplete/tests/unit/test_completeDefaultIndex_casing.js                                              |    10 ++++------
 toolkit/components/autocomplete/tests/unit/test_finalCompleteValue.js                                                       |    10 +++-------
 toolkit/components/autocomplete/tests/unit/test_finalCompleteValueSelectedIndex.js                                          |    26 ++++++------------------
 toolkit/components/autocomplete/tests/unit/test_finalCompleteValue_defaultIndex.js                                          |    28 +++++++-------------------
 toolkit/components/autocomplete/tests/unit/test_finalCompleteValue_forceComplete.js                                         |    25 ++++++++---------------
 toolkit/components/autocomplete/tests/unit/test_finalDefaultCompleteValue.js                                                |    10 +++-------
 toolkit/components/autocomplete/tests/unit/test_immediate_search.js                                                         |    43 +++++++++++++++-------------------------
 toolkit/components/autocomplete/tests/unit/test_insertMatchAt.js                                                            |     3 +--
 toolkit/components/autocomplete/tests/unit/test_previousResult.js                                                           |    45 ++++++++++++-----------------------------
 toolkit/components/autocomplete/tests/unit/test_removeMatchAt.js                                                            |     3 +--
 toolkit/components/autocomplete/tests/unit/test_stopSearch.js                                                               |    55 +++++++++++++++++++++++++-------------------------
 toolkit/components/backgroundhangmonitor/BHRTelemetryService.jsm                                                            |    38 +++++++++++++++++------------------
 toolkit/components/backgroundhangmonitor/tests/.eslintrc.js                                                                 |     4 +---
 toolkit/components/backgroundhangmonitor/tests/child_cause_hang.js                                                          |     4 ++--
 toolkit/components/backgroundhangmonitor/tests/test_BHRObserver.js                                                          |     9 ++++-----
 toolkit/components/captivedetect/CaptiveDetect.jsm                                                                          |   111 +++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------
 toolkit/components/captivedetect/test/unit/.eslintrc.js                                                                     |     4 +---
 toolkit/components/captivedetect/test/unit/head_setprefs.js                                                                 |    36 +++++++++++++++++++++++++++------
 toolkit/components/captivedetect/test/unit/test_abort.js                                                                    |     2 +-
 toolkit/components/captivedetect/test/unit/test_abort_during_user_login.js                                                  |     2 +-
 toolkit/components/captivedetect/test/unit/test_abort_ongoing_request.js                                                    |     4 ++--
 toolkit/components/captivedetect/test/unit/test_abort_pending_request.js                                                    |     4 ++--
 toolkit/components/captivedetect/test/unit/test_captive_portal_found.js                                                     |     2 +-
 toolkit/components/captivedetect/test/unit/test_captive_portal_found_303.js                                                 |     2 +-
 toolkit/components/captivedetect/test/unit/test_captive_portal_not_found.js                                                 |     7 +++++--
 toolkit/components/captivedetect/test/unit/test_captive_portal_not_found_404.js                                             |     2 +-
 toolkit/components/captivedetect/test/unit/test_multiple_requests.js                                                        |     4 ++--
 toolkit/components/captivedetect/test/unit/test_user_cancel.js                                                              |     2 +-
 toolkit/components/cleardata/ClearDataService.jsm                                                                           |   352 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/cleardata/ServiceWorkerCleanUp.jsm                                                                       |    12 +++++------
 toolkit/components/cleardata/tests/unit/.eslintrc.js                                                                        |     4 +---
 toolkit/components/cleardata/tests/unit/test_basic.js                                                                       |     2 +-
 toolkit/components/cleardata/tests/unit/test_cookies.js                                                                     |    83 ++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------
 toolkit/components/cleardata/tests/unit/test_downloads.js                                                                   |    51 +++++++++++++++++++++++++++--------------------
 toolkit/components/cleardata/tests/unit/test_passwords.js                                                                   |    11 +++++-----
 toolkit/components/cleardata/tests/unit/test_permissions.js                                                                 |     8 +++-----
