 .eslintrc.js                                                                                                                |    89 +++++++++++++++++++++++++++++++++--------------------------------
 toolkit/mozapps/update/tests/unit_base_updater/invalidArgCallbackFilePathTooLongFailure.js                                  |    19 ++++++++------
 toolkit/mozapps/update/tests/unit_base_updater/invalidArgInstallDirPathTooLongFailure.js                                    |    37 +++++++++++++++++----------
 toolkit/mozapps/update/tests/unit_base_updater/invalidArgInstallDirPathTraversalFailure.js                                  |    35 +++++++++++++++++---------
 toolkit/mozapps/update/tests/unit_base_updater/invalidArgInstallWorkingDirPathNotSameFailure_win.js                         |    29 ++++++++++++++-------
 toolkit/mozapps/update/tests/unit_base_updater/invalidArgPatchDirPathTraversalFailure.js                                    |    11 ++++----
 toolkit/mozapps/update/tests/unit_base_updater/invalidArgStageDirNotInInstallDirFailure_win.js                              |    32 ++++++++++++++++--------
 toolkit/mozapps/update/tests/unit_base_updater/invalidArgWorkingDirPathLocalUNCFailure_win.js                               |    29 ++++++++++++++-------
 toolkit/mozapps/update/tests/unit_base_updater/invalidArgWorkingDirPathRelativeFailure.js                                   |    29 ++++++++++++++-------
 toolkit/mozapps/update/tests/unit_base_updater/marAppApplyUpdateAppBinInUseStageSuccess_win.js                              |    15 ++++++-----
 toolkit/mozapps/update/tests/unit_base_updater/marAppApplyUpdateStageOldVersionFailure.js                                   |    37 ++++++++++++++++-----------
 toolkit/mozapps/update/tests/unit_base_updater/marAppApplyUpdateStageSuccess.js                                             |    15 ++++++-----
 toolkit/mozapps/update/tests/unit_base_updater/marAppApplyUpdateSuccess.js                                                  |    22 ++++++++--------
 toolkit/mozapps/update/tests/unit_base_updater/marAppInUseStageFailureComplete_win.js                                       |    10 +++++---
 toolkit/mozapps/update/tests/unit_base_updater/marAppInUseStageSuccessComplete_unix.js                                      |    29 +++++++++++----------
 toolkit/mozapps/update/tests/unit_base_updater/marCallbackAppStageSuccessComplete_win.js                                    |     2 +-
 toolkit/mozapps/update/tests/unit_base_updater/marCallbackAppStageSuccessPartial_win.js                                     |     2 +-
 toolkit/mozapps/update/tests/unit_base_updater/marCallbackAppSuccessComplete_win.js                                         |     2 +-
 toolkit/mozapps/update/tests/unit_base_updater/marCallbackAppSuccessPartial_win.js                                          |     2 +-
 toolkit/mozapps/update/tests/unit_base_updater/marFailurePartial.js                                                         |    19 ++++++++++----
 toolkit/mozapps/update/tests/unit_base_updater/marFileInUseStageFailureComplete_win.js                                      |    16 +++++++-----
 toolkit/mozapps/update/tests/unit_base_updater/marFileInUseStageFailurePartial_win.js                                       |    16 +++++++-----
 toolkit/mozapps/update/tests/unit_base_updater/marFileInUseSuccessComplete_win.js                                           |     8 +++---
 toolkit/mozapps/update/tests/unit_base_updater/marFileInUseSuccessPartial_win.js                                            |     8 +++---
 toolkit/mozapps/update/tests/unit_base_updater/marFileLockedFailureComplete_win.js                                          |     2 +-
 toolkit/mozapps/update/tests/unit_base_updater/marFileLockedFailurePartial_win.js                                           |     2 +-
 toolkit/mozapps/update/tests/unit_base_updater/marFileLockedStageFailureComplete_win.js                                     |     2 +-
 toolkit/mozapps/update/tests/unit_base_updater/marFileLockedStageFailurePartial_win.js                                      |     2 +-
 toolkit/mozapps/update/tests/unit_base_updater/marMissingUpdateSettings.js                                                  |    17 ++++++++++---
 toolkit/mozapps/update/tests/unit_base_updater/marMissingUpdateSettingsStage.js                                             |     9 +++++--
 toolkit/mozapps/update/tests/unit_base_updater/marRMRFDirFileInUseStageFailureComplete_win.js                               |    18 +++++++++-----
 toolkit/mozapps/update/tests/unit_base_updater/marRMRFDirFileInUseStageFailurePartial_win.js                                |    16 +++++++-----
 toolkit/mozapps/update/tests/unit_base_updater/marRMRFDirFileInUseSuccessComplete_win.js                                    |    10 +++++---
 toolkit/mozapps/update/tests/unit_base_updater/marRMRFDirFileInUseSuccessPartial_win.js                                     |     8 +++---
 toolkit/mozapps/update/tests/unit_base_updater/marStageFailurePartial.js                                                    |    11 +++++---
 toolkit/mozapps/update/tests/unit_base_updater/marStageSuccessComplete.js                                                   |    29 +++++++++++----------
 toolkit/mozapps/update/tests/unit_base_updater/marStageSuccessPartial.js                                                    |     2 +-
 toolkit/mozapps/update/tests/unit_base_updater/marSuccessPartial.js                                                         |     4 +--
 toolkit/mozapps/update/tests/unit_base_updater/marVersionDowngrade.js                                                       |    17 ++++++++++---
 toolkit/mozapps/update/tests/unit_base_updater/marWrongChannel.js                                                           |    25 ++++++++++++++-----
 toolkit/mozapps/update/tests/unit_base_updater/marWrongChannelStage.js                                                      |    17 ++++++++++---
 toolkit/mozapps/update/tests/unit_service_updater/.eslintrc.js                                                              |     6 ++---
 toolkit/mozapps/update/tests/unit_service_updater/checkUpdaterSigSvc.js                                                     |    40 +++++++++++++++++++----------
 toolkit/mozapps/update/tests/unit_service_updater/head_update.js                                                            |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/invalidArgInstallDirPathTooLongFailureSvc.js                              |    37 +++++++++++++++++----------
 toolkit/mozapps/update/tests/unit_service_updater/invalidArgInstallDirPathTraversalFailureSvc.js                            |    35 +++++++++++++++++---------
 toolkit/mozapps/update/tests/unit_service_updater/invalidArgInstallWorkingDirPathNotSameFailureSvc_win.js                   |    29 ++++++++++++++-------
 toolkit/mozapps/update/tests/unit_service_updater/invalidArgPatchDirPathSuffixFailureSvc.js                                 |     5 ++--
 toolkit/mozapps/update/tests/unit_service_updater/invalidArgPatchDirPathTraversalFailureSvc.js                              |    11 ++++----
 toolkit/mozapps/update/tests/unit_service_updater/invalidArgStageDirNotInInstallDirFailureSvc_win.js                        |    32 ++++++++++++++++--------
 toolkit/mozapps/update/tests/unit_service_updater/invalidArgWorkingDirPathLocalUNCFailureSvc_win.js                         |    29 ++++++++++++++-------
 toolkit/mozapps/update/tests/unit_service_updater/invalidArgWorkingDirPathRelativeFailureSvc.js                             |    29 ++++++++++++++-------
 toolkit/mozapps/update/tests/unit_service_updater/marAppApplyUpdateAppBinInUseStageSuccessSvc_win.js                        |    15 ++++++-----
 toolkit/mozapps/update/tests/unit_service_updater/marAppApplyUpdateStageSuccessSvc.js                                       |    15 ++++++-----
 toolkit/mozapps/update/tests/unit_service_updater/marAppApplyUpdateSuccessSvc.js                                            |    22 ++++++++--------
 toolkit/mozapps/update/tests/unit_service_updater/marAppInUseStageFailureCompleteSvc_win.js                                 |    10 +++++---
 toolkit/mozapps/update/tests/unit_service_updater/marCallbackAppStageSuccessCompleteSvc_win.js                              |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/marCallbackAppStageSuccessPartialSvc_win.js                               |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/marCallbackAppSuccessCompleteSvc_win.js                                   |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/marCallbackAppSuccessPartialSvc_win.js                                    |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/marFailurePartialSvc.js                                                   |    19 ++++++++++----
 toolkit/mozapps/update/tests/unit_service_updater/marFileInUseStageFailureCompleteSvc_win.js                                |    16 +++++++-----
 toolkit/mozapps/update/tests/unit_service_updater/marFileInUseStageFailurePartialSvc_win.js                                 |    16 +++++++-----
 toolkit/mozapps/update/tests/unit_service_updater/marFileInUseSuccessCompleteSvc_win.js                                     |     8 +++---
 toolkit/mozapps/update/tests/unit_service_updater/marFileInUseSuccessPartialSvc_win.js                                      |     8 +++---
 toolkit/mozapps/update/tests/unit_service_updater/marFileLockedFailureCompleteSvc_win.js                                    |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/marFileLockedFailurePartialSvc_win.js                                     |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/marFileLockedStageFailureCompleteSvc_win.js                               |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/marFileLockedStageFailurePartialSvc_win.js                                |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/marRMRFDirFileInUseStageFailureCompleteSvc_win.js                         |    18 +++++++++-----
 toolkit/mozapps/update/tests/unit_service_updater/marRMRFDirFileInUseStageFailurePartialSvc_win.js                          |    16 +++++++-----
 toolkit/mozapps/update/tests/unit_service_updater/marRMRFDirFileInUseSuccessCompleteSvc_win.js                              |    10 +++++---
 toolkit/mozapps/update/tests/unit_service_updater/marRMRFDirFileInUseSuccessPartialSvc_win.js                               |     8 +++---
 toolkit/mozapps/update/tests/unit_service_updater/marStageFailurePartialSvc.js                                              |    11 +++++---
 toolkit/mozapps/update/tests/unit_service_updater/marStageSuccessCompleteSvc.js                                             |    29 +++++++++++----------
 toolkit/mozapps/update/tests/unit_service_updater/marStageSuccessPartialSvc.js                                              |     2 +-
 toolkit/mozapps/update/tests/unit_service_updater/marSuccessPartialSvc.js                                                   |     4 +--
 toolkit/profile/content/createProfileWizard.js                                                                              |   143 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------
 toolkit/profile/content/profileDowngrade.js                                                                                 |    10 +++++---
 toolkit/profile/content/profileSelection.js                                                                                 |   199 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------
 toolkit/profile/test/.eslintrc.js                                                                                           |     6 ++---
 toolkit/profile/xpcshell/.eslintrc.js                                                                                       |     6 ++---
 toolkit/profile/xpcshell/head.js                                                                                            |   266 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------
 toolkit/profile/xpcshell/test_claim_locked.js                                                                               |    55 ++++++++++++++++++++++++++++------------
 toolkit/profile/xpcshell/test_clean.js                                                                                      |   139 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------
 toolkit/profile/xpcshell/test_create_default.js                                                                             |    47 ++++++++++++++++++++++++----------
 toolkit/profile/xpcshell/test_lock.js                                                                                       |    59 +++++++++++++++++++++++++++++++------------
 toolkit/profile/xpcshell/test_new_default.js                                                                                |   123 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------
 toolkit/profile/xpcshell/test_previous_dedicated.js                                                                         |    52 ++++++++++++++++++++++++++------------
 toolkit/profile/xpcshell/test_profile_reset.js                                                                              |    13 ++++++----
 toolkit/profile/xpcshell/test_remove_default.js                                                                             |    50 +++++++++++++++++++++++++------------
 toolkit/profile/xpcshell/test_select_default.js                                                                             |    69 +++++++++++++++++++++++++++++++-------------------
 toolkit/profile/xpcshell/test_select_environment.js                                                                         |    49 ++++++++++++++++++++----------------
 toolkit/profile/xpcshell/test_select_environment_named.js                                                                   |    67 ++++++++++++++++++++++++++++++-------------------
 toolkit/profile/xpcshell/test_select_missing.js                                                                             |    30 ++++++++++++----------
 toolkit/profile/xpcshell/test_select_named.js                                                                               |    40 +++++++++++++++++------------
 toolkit/profile/xpcshell/test_select_noname.js                                                                              |    30 ++++++++++++----------
 toolkit/profile/xpcshell/test_select_profilemanager.js                                                                      |    30 ++++++++++++----------
 toolkit/profile/xpcshell/test_single_profile_selected.js                                                                    |    68 ++++++++++++++++++++++++++++++++++++--------------
 toolkit/profile/xpcshell/test_single_profile_unselected.js                                                                  |    67 ++++++++++++++++++++++++++++++++++---------------
 toolkit/profile/xpcshell/test_skip_locked_environment.js                                                                    |   134 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------
 toolkit/profile/xpcshell/test_snap.js                                                                                       |    53 ++++++++++++++++++++++++++-------------
 toolkit/profile/xpcshell/test_snap_empty.js                                                                                 |    14 +++++++----
 toolkit/profile/xpcshell/test_snatch_environment.js                                                                         |   102 +++++++++++++++++++++++++++++++++++++++++++++++++-------------------------
 toolkit/profile/xpcshell/test_snatch_environment_default.js                                                                 |   102 +++++++++++++++++++++++++++++++++++++++++++++++++-------------------------
 toolkit/profile/xpcshell/test_startswithlast.js                                                                             |    16 ++++++------
 toolkit/profile/xpcshell/test_steal_inuse.js                                                                                |    72 +++++++++++++++++++++++++++++++++++++----------------
 toolkit/profile/xpcshell/test_update_selected_dedicated.js                                                                  |    66 ++++++++++++++++++++++++++++++++++--------------
 toolkit/profile/xpcshell/test_update_unknown_dedicated.js                                                                   |    80 ++++++++++++++++++++++++++++++++++++++++++----------------
 toolkit/profile/xpcshell/test_update_unselected_dedicated.js                                                                |    82 +++++++++++++++++++++++++++++++++++++++++++-----------------
 toolkit/profile/xpcshell/test_use_dedicated.js                                                                              |   102 +++++++++++++++++++++++++++++++++++++++++++++++++-------------------------
 toolkit/xre/test/.eslintrc.js                                                                                               |    10 ++++----
 toolkit/xre/test/browser_checkdllblockliststate.js                                                                          |    14 +++++++----
 toolkit/xre/test/test_launch_without_hang.js                                                                                |   178 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------
 tools/code-coverage/PerTestCoverageUtils.jsm                                                                                |    48 +++++++++++++++++++++--------------
 tools/code-coverage/tests/mochitest/.eslintrc.js                                                                            |     6 ++---
 tools/code-coverage/tests/xpcshell/.eslintrc.js                                                                             |     6 ++---
 tools/code-coverage/tests/xpcshell/head.js                                                                                  |    50 +++++++++++++++++++++----------------
 tools/code-coverage/tests/xpcshell/test_basic.js                                                                            |   104 +++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------
 tools/code-coverage/tests/xpcshell/test_basic_child_and_parent.js                                                           |   134 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------
 tools/lint/eslint/.eslintrc.js                                                                                              |    34 ++++++++++++-------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/configs/.eslintrc.js                                                            |     8 +++---
 tools/lint/eslint/eslint-plugin-mozilla/lib/configs/browser-test.js                                                         |   110 ++++++++++++++++++++++++++++++++++++++++----------------------------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/configs/chrome-test.js                                                          |    44 ++++++++++++++++----------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/configs/mochitest-test.js                                                       |    48 +++++++++++++++++------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/configs/recommended.js                                                          |   370 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/configs/xpcshell-test.js                                                        |   153 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/environments/browser-window.js                                                  |    63 ++++++++++++++++++++++++----------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/environments/chrome-worker.js                                                   |    17 +++++++------
 tools/lint/eslint/eslint-plugin-mozilla/lib/environments/frame-script.js                                                    |     6 ++---
 tools/lint/eslint/eslint-plugin-mozilla/lib/environments/jsm.js                                                             |    16 ++++++------
 tools/lint/eslint/eslint-plugin-mozilla/lib/environments/privileged.js                                                      |  1496 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/environments/simpletest.js                                                      |    28 ++++++++++-----------
 tools/lint/eslint/eslint-plugin-mozilla/lib/globals.js                                                                      |   106 ++++++++++++++++++++++++++++++++++++++++++++++-------------------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/helpers.js                                                                      |   293 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/index.js                                                                        |    94 ++++++++++++++++++++++++++++++++------------------------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/processors/xbl-bindings.js                                                      |   122 ++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/avoid-Date-timing.js                                                      |    51 +++++++++++++++++++++----------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/avoid-removeChild.js                                                      |    56 +++++++++++++++++++++++++----------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/balanced-listeners.js                                                     |    53 +++++++++++++++++++++++----------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/consistent-if-bracing.js                                                  |    29 +++++++++++++--------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/import-browser-window-globals.js                                          |    25 +++++++++++--------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/import-content-task-globals.js                                            |    19 ++++++++------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/import-globals.js                                                         |     4 +--
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/import-headjs-globals.js                                                  |    10 ++++----
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/mark-exported-symbols-as-used.js                                          |    35 +++++++++++++++-----------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/mark-test-function-used.js                                                |    14 +++++------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/no-aArgs.js                                                               |    23 +++++++++--------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/no-arbitrary-setTimeout.js                                                |    45 +++++++++++++++++----------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/no-compare-against-boolean-literals.js                                    |    19 ++++++++------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/no-define-cc-etc.js                                                       |    31 +++++++++++++++--------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/no-task.js                                                                |    16 ++++++------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/no-useless-parameters.js                                                  |    76 +++++++++++++++++++++++++++++++++----------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/no-useless-removeEventListener.js                                         |    56 +++++++++++++++++++++++------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/no-useless-run-test.js                                                    |    27 +++++++++++---------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/reject-importGlobalProperties.js                                          |    49 ++++++++++++++++++++----------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/reject-some-requires.js                                                   |    32 +++++++++++++-----------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/rejects-requires-await.js                                                 |    28 +++++++++++----------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/use-cc-etc.js                                                             |    32 ++++++++++++++----------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/use-chromeutils-generateqi.js                                             |    62 ++++++++++++++++++++++++---------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/use-chromeutils-import.js                                                 |    72 ++++++++++++++++++++++++++++++-----------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/use-default-preference-values.js                                          |    29 ++++++++++-----------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/use-includes-instead-of-indexOf.js                                        |    36 +++++++++++++++------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/use-ownerGlobal.js                                                        |    24 ++++++++++--------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/use-returnValue.js                                                        |    34 ++++++++++++++-----------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/use-services.js                                                           |   109 +++++++++++++++++++++++++++++++++++++++++++++----------------------------------
 tools/lint/eslint/eslint-plugin-mozilla/lib/rules/var-only-at-top-level.js                                                  |    12 ++++-----
 tools/lint/eslint/eslint-plugin-mozilla/reporters/mozilla-format.js                                                         |    30 ++++++++++++----------
 tools/lint/eslint/eslint-plugin-mozilla/scripts/createExports.js                                                            |    87 +++++++++++++++++++++++++++++++++++++--------------------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/avoid-Date-timing.js                                                          |    35 ++++++++++++++------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/avoid-removeChild.js                                                          |    39 +++++++++++++++--------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/balanced-listeners.js                                                         |    78 ++++++++++++++++++++++++++++++++-------------------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/consistent-if-bracing.js                                                      |    34 ++++++++++++-------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/mark-exported-symbols-as-used.js                                              |    35 ++++++++++++++++----------
 tools/lint/eslint/eslint-plugin-mozilla/tests/no-arbitrary-setTimeout.js                                                    |    30 +++++++++++-----------
 tools/lint/eslint/eslint-plugin-mozilla/tests/no-compare-against-boolean-literals.js                                        |    36 ++++++++++++---------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/no-define-cc-etc.js                                                           |    59 ++++++++++++++++++++++++-------------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/no-useless-parameters.js                                                      |    76 +++++++++++++++++++++++++++----------------------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/no-useless-removeEventListener.js                                             |    93 +++++++++++++++++++++++++++++++++++++++-----------------------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/no-useless-run-test.js                                                        |    60 +++++++++++++++++++++++++-------------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/reject-importGlobalProperties.js                                              |    53 ++++++++++++++++++++++-----------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/rejects-requires-await.js                                                     |    20 +++++++--------
 tools/lint/eslint/eslint-plugin-mozilla/tests/use-cc-etc.js                                                                 |    52 +++++++++++++++++++++++++-------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/use-chromeutils-generateqi.js                                                 |    54 +++++++++++++++++++++-------------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/use-chromeutils-import.js                                                     |    42 +++++++++++++++----------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/use-default-preference-values.js                                              |    31 ++++++++++++-----------
 tools/lint/eslint/eslint-plugin-mozilla/tests/use-includes-instead-of-indexOf.js                                            |    32 ++++++++++++------------
 tools/lint/eslint/eslint-plugin-mozilla/tests/use-ownerGlobal.js                                                            |    27 ++++++++++----------
 tools/lint/eslint/eslint-plugin-mozilla/tests/use-returnValue.js                                                            |    30 +++++++++++-----------
 tools/lint/eslint/eslint-plugin-mozilla/tests/use-services.js                                                               |    23 +++++++++--------
 tools/lint/eslint/eslint-plugin-spidermonkey-js/lib/index.js                                                                |     6 ++---
 tools/lint/eslint/eslint-plugin-spidermonkey-js/lib/processors/self-hosted.js                                               |    14 +++++------
 tools/lint/test/files/eslint/subdir/bad.js                                                                                  |     2 +-
 tools/profiler/tests/.eslintrc.js                                                                                           |     6 ++---
 tools/profiler/tests/chrome/.eslintrc.js                                                                                    |     4 +--
 tools/profiler/tests/chrome/profiler_test_utils.js                                                                          |   100 ++++++++++++++++++++++++++++++++++++++-----------------------------------
 tools/profiler/tests/head_profiler.js                                                                                       |    13 +++++-----
 tools/profiler/tests/test_asm.js                                                                                            |   108 ++++++++++++++++++++++++++++++++++++++-----------------------------------------
 tools/profiler/tests/test_enterjit_osr.js                                                                                   |    81 +++++++++++++++++++++++++++++------------------------------
 tools/profiler/tests/test_enterjit_osr_disabling.js                                                                         |     2 +-
 tools/profiler/tests/test_enterjit_osr_enabling.js                                                                          |     2 +-
 tools/profiler/tests/test_feature_mainthreadio.js                                                                           |    72 ++++++++++++++++++++++++++++++++++-------------------
 tools/profiler/tests/test_shared_library.js                                                                                 |    20 +++++++--------
 tools/quitter/.eslintrc.js                                                                                                  |     4 +--
 tools/quitter/background.js                                                                                                 |     4 +--
 tools/quitter/contentscript.js                                                                                              |    10 +++++---
 tools/quitter/parent.js                                                                                                     |     8 +++---
 tools/tryselect/selectors/chooser/.eslintrc.js                                                                              |    10 ++++----
 tools/tryselect/selectors/chooser/static/filter.js                                                                          |    59 +++++++++++++++++++++----------------------
 tools/tryselect/selectors/chooser/static/select.js                                                                          |    24 +++++++++---------
 uriloader/exthandler/HandlerService.js                                                                                      |   264 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------
 uriloader/exthandler/WebHandlerApp.jsm                                                                                      |    95 ++++++++++++++++++++++++++++++++++++++++++---------------------------
 uriloader/exthandler/tests/HandlerServiceTestUtils.jsm                                                                      |   121 +++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------
 uriloader/exthandler/tests/mochitest/.eslintrc.js                                                                           |     7 ++----
 uriloader/exthandler/tests/mochitest/browser_auto_close_window.js                                                           |   127 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------
 uriloader/exthandler/tests/mochitest/browser_download_always_ask_preferred_app.js                                           |    18 +++++++++-----
 uriloader/exthandler/tests/mochitest/browser_download_privatebrowsing.js                                                    |    24 ++++++++++--------
 uriloader/exthandler/tests/mochitest/browser_remember_download_option.js                                                    |    43 +++++++++++++++++++++-----------
 uriloader/exthandler/tests/mochitest/browser_web_protocol_handlers.js                                                       |    89 +++++++++++++++++++++++++++++++++++++++++------------------------
 uriloader/exthandler/tests/mochitest/handlerApps.js                                                                         |    95 +++++++++++++++++++++++++++++++++++++--------------------------------
 uriloader/exthandler/tests/mochitest/head.js                                                                                |    77 +++++++++++++++++++++++++++++++++++---------------------
 uriloader/exthandler/tests/mochitest/unsafeBidi_chromeScript.js                                                             |    40 ++++++++++++++++++-----------
 uriloader/exthandler/tests/unit/.eslintrc.js                                                                                |     6 ++---
 uriloader/exthandler/tests/unit/head.js                                                                                     |    44 ++++++++++++++++++++------------
 uriloader/exthandler/tests/unit/test_badMIMEType.js                                                                         |    14 ++++++-----
 uriloader/exthandler/tests/unit/test_getTypeFromExtension_ext_to_type_mapping.js                                            |    32 ++++++++++++++++--------
 uriloader/exthandler/tests/unit/test_getTypeFromExtension_with_empty_Content_Type.js                                        |    52 +++++++++++++++++++-------------------
 uriloader/exthandler/tests/unit/test_handlerService.js                                                                      |   301 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------
 uriloader/exthandler/tests/unit/test_handlerService_store.js                                                                |   485 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------------------------------------
 uriloader/exthandler/tests/unit/test_punycodeURIs.js                                                                        |    62 ++++++++++++++++++++++++---------------------
 widget/headless/tests/.eslintrc.js                                                                                          |     6 ++---
 widget/headless/tests/test_headless.js                                                                                      |   127 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------
 widget/headless/tests/test_headless_clipboard.js                                                                            |    26 ++++++++++---------
 widget/tests/.eslintrc.js                                                                                                   |     7 ++----
 widget/tests/browser/.eslintrc.js                                                                                           |     6 ++---
 widget/tests/browser/browser_test_procinfo.js                                                                               |    23 +++++++++--------
 widget/tests/unit/.eslintrc.js                                                                                              |     6 ++---
 widget/tests/unit/test_macsharingservice.js                                                                                 |    21 ++++++++++------
 widget/tests/unit/test_macwebapputils.js                                                                                    |    21 ++++++++--------
